
12/6/2023 10:58:14 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:19 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:25 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:30 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:35 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:40 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:45 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:58:50 PM |   ST2 |     2 |         -1 |  12/6/2023 10:06:00 PM |            0 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/6/2023 10:59:31 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 6:41:44 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 7:19:35 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 10:43:59 AM |   ST2 |     1 |         -1 |  12/7/2023 10:44:00 AM |        36040 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/7/2023 10:44:04 AM |   ST2 |     1 |         -1 |  12/7/2023 10:44:00 AM |        36040 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/7/2023 10:44:09 AM |   ST2 |     1 |        390 |  12/7/2023 10:44:00 AM |        36040 |            0 |        35980 |        36290 |      2 |      2 |            36040 | <ST2>Order filled completely
12/7/2023 12:50:02 PM |   ST2 |     1 |        390 |  12/7/2023 10:44:00 AM |        36040 |        36041 |        35980 |        36290 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/7/2023 12:50:02 PM |   ST2 |     1 |        391 |  12/7/2023 10:44:00 AM |        36040 |        36041 |        35980 |        36290 |      2 |      2 |                0 | <ST2>Order 391 CLOSE POSITION - Open Timeout 90min
12/7/2023 12:50:07 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 6:58:48 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
